split,task_type,id,issue,detail
train,nearest_category,ed706cc14850f2d4,multiline_candidate_names,3
train,nearest_category,ed706cc14850f2d4,duplicate_candidate_names,
train,nearest_category,ed706cc14850f2d4,same_name_multiple_coordinates,
train,nearest_category,468731816f05d624,multiline_candidate_names,3
train,nearest_category,468731816f05d624,duplicate_candidate_names,
train,nearest_category,468731816f05d624,same_name_multiple_coordinates,
train,nearest_category,51bb6399e3fdeb85,multiline_candidate_names,3
train,nearest_category,51bb6399e3fdeb85,duplicate_candidate_names,
train,nearest_category,51bb6399e3fdeb85,same_name_multiple_coordinates,
train,nearest_category,51bb6399e3fdeb85,repeated_name_gold_answer,ستاربكس
train,nearest_category,b85a01658cc2f033,multiline_candidate_names,3
train,nearest_category,b85a01658cc2f033,duplicate_candidate_names,
train,nearest_category,b85a01658cc2f033,same_name_multiple_coordinates,
train,nearest_category,b85a01658cc2f033,repeated_name_gold_answer,مصرف الراجحي
train,nearest_category,856f57184e575592,multiline_candidate_names,3
train,nearest_category,856f57184e575592,duplicate_candidate_names,
train,nearest_category,856f57184e575592,same_name_multiple_coordinates,
train,nearest_category,856f57184e575592,repeated_name_gold_answer,Naft Station
train,nearest_category,a288fce2608373da,duplicate_candidate_names,
train,nearest_category,a288fce2608373da,same_name_multiple_coordinates,
train,nearest_category,a288fce2608373da,repeated_name_gold_answer,مركز الرعاية الصحية الأولية
train,nearest_category,8aee7313feb83566,duplicate_candidate_names,
train,nearest_category,8aee7313feb83566,same_name_multiple_coordinates,
train,nearest_category,57c5703d58cc8ce5,duplicate_candidate_names,
train,nearest_category,57c5703d58cc8ce5,same_name_multiple_coordinates,
train,nearest_category,57c5703d58cc8ce5,repeated_name_gold_answer,مدينة الملك فهد الطبية
train,nearest_category,fa3ddd0b23ecdea0,duplicate_candidate_names,
train,nearest_category,fa3ddd0b23ecdea0,same_name_multiple_coordinates,
train,nearest_category,fa3ddd0b23ecdea0,repeated_name_gold_answer,مختبر البرج الطبي
train,nearest_category,8b6e3af28c5c3036,duplicate_candidate_names,
train,nearest_category,8b6e3af28c5c3036,same_name_multiple_coordinates,
train,nearest_category,a118a0bf412e0170,duplicate_candidate_names,
train,nearest_category,a118a0bf412e0170,same_name_multiple_coordinates,
train,nearest_category,67ab12b516edc27e,duplicate_candidate_names,
train,nearest_category,67ab12b516edc27e,same_name_multiple_coordinates,
train,nearest_category,03f217b7971b1f3d,duplicate_candidate_names,
train,nearest_category,03f217b7971b1f3d,same_name_multiple_coordinates,
train,nearest_category,defa794306b23509,duplicate_candidate_names,
train,nearest_category,defa794306b23509,same_name_multiple_coordinates,
train,nearest_category,2e34700d32768564,duplicate_candidate_names,
train,nearest_category,2e34700d32768564,same_name_multiple_coordinates,
train,nearest_category,d2d7fbab83c7a932,duplicate_candidate_names,
train,nearest_category,d2d7fbab83c7a932,same_name_multiple_coordinates,
train,nearest_category,d2d7fbab83c7a932,repeated_name_gold_answer,البنك السعودي الفرنسي
train,nearest_category,8451d1263f0a5444,duplicate_candidate_names,
train,nearest_category,8451d1263f0a5444,same_name_multiple_coordinates,
train,nearest_category,1a76cb873bbe8fe9,duplicate_candidate_names,
train,nearest_category,1a76cb873bbe8fe9,same_name_multiple_coordinates,
train,nearest_category,7b9f5687d6b08780,duplicate_candidate_names,
train,nearest_category,7b9f5687d6b08780,same_name_multiple_coordinates,
train,nearest_category,5d6e5ab17f348376,duplicate_candidate_names,
train,nearest_category,5d6e5ab17f348376,same_name_multiple_coordinates,
train,nearest_category,2f617c951e123fc0,duplicate_candidate_names,
train,nearest_category,2f617c951e123fc0,same_name_multiple_coordinates,
train,nearest_category,6f1fc861ff7d615c,duplicate_candidate_names,
train,nearest_category,6f1fc861ff7d615c,same_name_multiple_coordinates,
train,nearest_category,e0ecf1afff9d8ecb,duplicate_candidate_names,
train,nearest_category,e0ecf1afff9d8ecb,same_name_multiple_coordinates,
train,nearest_category,95dd576955b89083,duplicate_candidate_names,
train,nearest_category,95dd576955b89083,same_name_multiple_coordinates,
train,nearest_category,6053d42f95a15bd8,duplicate_candidate_names,
train,nearest_category,6053d42f95a15bd8,same_name_multiple_coordinates,
train,nearest_category,6053d42f95a15bd8,repeated_name_gold_answer,بنك الرياض
train,nearest_category,ad5e3d4bcc3d9924,duplicate_candidate_names,
train,nearest_category,ad5e3d4bcc3d9924,same_name_multiple_coordinates,
train,nearest_category,8d711d18b727f0e1,duplicate_candidate_names,
train,nearest_category,8d711d18b727f0e1,same_name_multiple_coordinates,
train,nearest_category,8d711d18b727f0e1,duplicate_candidate_coordinates,
train,nearest_category,6ff8ed5f5e825dfb,duplicate_candidate_names,
train,nearest_category,6ff8ed5f5e825dfb,same_name_multiple_coordinates,
train,nearest_category,6ff8ed5f5e825dfb,duplicate_candidate_coordinates,
train,nearest_category,6ff8ed5f5e825dfb,reconstructability_B,"{'reason': 'exact_spatial_tie_changes_visible_answer', 'question': 'ما أقرب جامعة إلى «السيح» من بين المعالم الواردة في السياق؟', 'gold': 'جامعة الأمير سطام بن عبدالعزيز', 'details': {'identity': 'NOT APPLICABLE', 'nearest_gaps_km': [0.0], 'selected_distances_km': [3.337277495010546], 'first_visible_tied_candidate_matches_gold': False, 'tied_candidates': [{'ordinal': 23, 'name': 'Prince Sattam bin Abdul Aziz University (PSAU)'}, {'ordinal': 31, 'name': 'جامعة الأمير سطام بن عبدالعزيز'}], 'predic"
train,nearest_category,6ff8ed5f5e825dfb,exact_nearest_tie,
train,nearest_category,6ff8ed5f5e825dfb,nearest_gap_within_0_2m,
train,nearest_category,74bf2398b23f150e,duplicate_candidate_names,
train,nearest_category,74bf2398b23f150e,same_name_multiple_coordinates,
train,nearest_category,74bf2398b23f150e,duplicate_candidate_coordinates,
train,nearest_category,399ca6a62efe2e37,duplicate_candidate_names,
train,nearest_category,399ca6a62efe2e37,same_name_multiple_coordinates,
train,nearest_category,399ca6a62efe2e37,duplicate_candidate_coordinates,
train,nearest_category,098596e996f69994,duplicate_candidate_names,
train,nearest_category,098596e996f69994,same_name_multiple_coordinates,
train,nearest_category,098596e996f69994,duplicate_candidate_coordinates,
train,nearest_category,6c27b17433f7531e,duplicate_candidate_names,
train,nearest_category,6c27b17433f7531e,same_name_multiple_coordinates,
train,nearest_category,6c27b17433f7531e,duplicate_candidate_coordinates,
train,nearest_category,6c27b17433f7531e,repeated_name_gold_answer,ساسكو
train,nearest_category,e89a71b056ab96b3,duplicate_candidate_names,
train,nearest_category,e89a71b056ab96b3,same_name_multiple_coordinates,
train,nearest_category,30f7feff0bfe2924,duplicate_candidate_names,
train,nearest_category,30f7feff0bfe2924,same_name_multiple_coordinates,
train,nearest_category,75c641c36e9f3dd7,duplicate_candidate_names,
train,nearest_category,75c641c36e9f3dd7,same_name_multiple_coordinates,
train,nearest_category,75c641c36e9f3dd7,repeated_name_gold_answer,صيدلية الدواء
train,nearest_category,9cee14ef3da5f25b,duplicate_candidate_names,
train,nearest_category,9cee14ef3da5f25b,same_name_multiple_coordinates,
train,nearest_category,ee50401143573b23,duplicate_candidate_names,
train,nearest_category,ee50401143573b23,same_name_multiple_coordinates,
train,nearest_category,5b5c607f384f8de0,duplicate_candidate_names,
train,nearest_category,5b5c607f384f8de0,same_name_multiple_coordinates,
train,nearest_category,846c1f8acd489f0a,duplicate_candidate_names,
train,nearest_category,846c1f8acd489f0a,same_name_multiple_coordinates,
train,nearest_category,efcb3d13d9a4db27,duplicate_candidate_names,
train,nearest_category,efcb3d13d9a4db27,same_name_multiple_coordinates,
train,nearest_category,693d7a753911673f,duplicate_candidate_names,
train,nearest_category,693d7a753911673f,same_name_multiple_coordinates,
train,nearest_category,9319ded017a6b686,duplicate_candidate_names,
train,nearest_category,9319ded017a6b686,same_name_multiple_coordinates,
train,nearest_category,55813ffd3eba8331,duplicate_candidate_names,
train,nearest_category,55813ffd3eba8331,same_name_multiple_coordinates,
train,nearest_category,882417134272534a,duplicate_candidate_names,
train,nearest_category,882417134272534a,same_name_multiple_coordinates,
train,nearest_category,c5c83d146feff18d,duplicate_candidate_names,
train,nearest_category,c5c83d146feff18d,same_name_multiple_coordinates,
train,nearest_category,0a269fac4872980b,duplicate_candidate_names,
train,nearest_category,0a269fac4872980b,same_name_multiple_coordinates,
train,nearest_category,c14347ca8e8d693a,duplicate_candidate_names,
train,nearest_category,c14347ca8e8d693a,same_name_multiple_coordinates,
train,nearest_category,fe238ffaf9157421,duplicate_candidate_names,
train,nearest_category,fe238ffaf9157421,same_name_multiple_coordinates,
train,nearest_category,222eb63513ba4000,duplicate_candidate_names,
train,nearest_category,222eb63513ba4000,same_name_multiple_coordinates,
train,nearest_category,c468485b6567170e,duplicate_candidate_names,
train,nearest_category,c468485b6567170e,same_name_multiple_coordinates,
train,nearest_category,9962d3c1f1be9cb1,duplicate_candidate_names,
train,nearest_category,9962d3c1f1be9cb1,same_name_multiple_coordinates,
train,nearest_category,8bddb3c99c03eb13,duplicate_candidate_names,
train,nearest_category,8bddb3c99c03eb13,same_name_multiple_coordinates,
train,nearest_category,5c03e81f1a6e386e,duplicate_candidate_names,
train,nearest_category,5c03e81f1a6e386e,same_name_multiple_coordinates,
train,nearest_category,5c03e81f1a6e386e,repeated_name_gold_answer,صيدلية النهدي
train,nearest_category,4afa3733a21650c2,duplicate_candidate_names,
train,nearest_category,4afa3733a21650c2,same_name_multiple_coordinates,
train,nearest_category,ca3b7e7f574612ef,duplicate_candidate_names,
train,nearest_category,ca3b7e7f574612ef,same_name_multiple_coordinates,
train,nearest_category,d4c781e50a487e24,duplicate_candidate_names,
train,nearest_category,d4c781e50a487e24,same_name_multiple_coordinates,
train,nearest_category,111b3a28db547f28,duplicate_candidate_names,
train,nearest_category,111b3a28db547f28,same_name_multiple_coordinates,
train,nearest_category,c7e47fad0e130f6c,duplicate_candidate_names,
train,nearest_category,c7e47fad0e130f6c,same_name_multiple_coordinates,
train,nearest_category,ff7ad96757af2ef1,duplicate_candidate_names,
train,nearest_category,ff7ad96757af2ef1,same_name_multiple_coordinates,
train,nearest_category,628b4e9fa0bb64ac,duplicate_candidate_names,
train,nearest_category,628b4e9fa0bb64ac,same_name_multiple_coordinates,
train,nearest_category,c2a04f06e1ad3479,duplicate_candidate_names,
train,nearest_category,c2a04f06e1ad3479,same_name_multiple_coordinates,
train,nearest_category,a90615c68f67924e,duplicate_candidate_names,
train,nearest_category,a90615c68f67924e,same_name_multiple_coordinates,
train,nearest_category,a90615c68f67924e,repeated_name_gold_answer,صيدلية النهدي
train,nearest_category,a3836ddea46d411d,duplicate_candidate_names,
train,nearest_category,a3836ddea46d411d,same_name_multiple_coordinates,
train,nearest_category,45ef3f7f01b41356,duplicate_candidate_names,
train,nearest_category,45ef3f7f01b41356,same_name_multiple_coordinates,
train,nearest_category,b683b929e8d49a26,duplicate_candidate_names,
train,nearest_category,b683b929e8d49a26,same_name_multiple_coordinates,
train,nearest_category,a697726840ffc1c4,duplicate_candidate_names,
train,nearest_category,a697726840ffc1c4,same_name_multiple_coordinates,
train,nearest_category,ab685c47a7704717,duplicate_candidate_names,
train,nearest_category,ab685c47a7704717,same_name_multiple_coordinates,
train,nearest_category,e070efcfe49aa974,duplicate_candidate_names,
train,nearest_category,e070efcfe49aa974,same_name_multiple_coordinates,
train,nearest_category,b54f46d76c06d56d,duplicate_candidate_names,
train,nearest_category,b54f46d76c06d56d,same_name_multiple_coordinates,
train,nearest_category,74968dee04a812f6,multiline_candidate_names,5
train,nearest_category,74968dee04a812f6,duplicate_candidate_names,
train,nearest_category,74968dee04a812f6,same_name_multiple_coordinates,
train,nearest_category,9b98b8d9b21deea4,multiline_candidate_names,5
train,nearest_category,9b98b8d9b21deea4,duplicate_candidate_names,
train,nearest_category,9b98b8d9b21deea4,same_name_multiple_coordinates,
train,nearest_category,7f2dc7e46ac2394d,multiline_candidate_names,5
train,nearest_category,7f2dc7e46ac2394d,duplicate_candidate_names,
train,nearest_category,7f2dc7e46ac2394d,same_name_multiple_coordinates,
train,nearest_category,b4c3fb6442cda63e,multiline_candidate_names,5
train,nearest_category,b4c3fb6442cda63e,duplicate_candidate_names,
train,nearest_category,b4c3fb6442cda63e,same_name_multiple_coordinates,
train,nearest_category,de174713d7b72a36,multiline_candidate_names,5
train,nearest_category,de174713d7b72a36,duplicate_candidate_names,
train,nearest_category,de174713d7b72a36,same_name_multiple_coordinates,
train,nearest_category,eb24cdfdbe6ea08e,multiline_candidate_names,5
train,nearest_category,eb24cdfdbe6ea08e,duplicate_candidate_names,
train,nearest_category,eb24cdfdbe6ea08e,same_name_multiple_coordinates,
train,nearest_category,362530ee9db8c058,multiline_candidate_names,5
train,nearest_category,362530ee9db8c058,duplicate_candidate_names,
train,nearest_category,362530ee9db8c058,same_name_multiple_coordinates,
train,nearest_category,4287f2bcbe19d561,multiline_candidate_names,5
train,nearest_category,4287f2bcbe19d561,duplicate_candidate_names,
train,nearest_category,4287f2bcbe19d561,same_name_multiple_coordinates,
train,nearest_category,3cb4255ae67fcfff,multiline_candidate_names,5
train,nearest_category,3cb4255ae67fcfff,duplicate_candidate_names,
train,nearest_category,3cb4255ae67fcfff,same_name_multiple_coordinates,
train,nearest_category,51641e0771cc99de,multiline_candidate_names,5
train,nearest_category,51641e0771cc99de,duplicate_candidate_names,
train,nearest_category,51641e0771cc99de,same_name_multiple_coordinates,
train,nearest_category,51641e0771cc99de,repeated_name_gold_answer,الدريس
train,nearest_category,91bd147dcc440216,duplicate_candidate_names,
train,nearest_category,91bd147dcc440216,same_name_multiple_coordinates,
train,nearest_category,b0b18b54d3a624f2,duplicate_candidate_names,
train,nearest_category,b0b18b54d3a624f2,same_name_multiple_coordinates,
train,nearest_category,7e77b0d567e00d4d,duplicate_candidate_names,
train,nearest_category,7e77b0d567e00d4d,same_name_multiple_coordinates,
train,nearest_category,7e77b0d567e00d4d,repeated_name_gold_answer,Nahdi Pharmacy
train,nearest_category,c307af005801585f,duplicate_candidate_names,
train,nearest_category,c307af005801585f,same_name_multiple_coordinates,
train,nearest_category,062b32ba0778fa9a,duplicate_candidate_names,
train,nearest_category,062b32ba0778fa9a,same_name_multiple_coordinates,
train,nearest_category,17d5f1425c108f74,duplicate_candidate_names,
train,nearest_category,17d5f1425c108f74,same_name_multiple_coordinates,
train,nearest_category,3416fdbd624b3589,duplicate_candidate_names,
train,nearest_category,3416fdbd624b3589,same_name_multiple_coordinates,
train,nearest_category,ae339cfac691f100,duplicate_candidate_names,
train,nearest_category,ae339cfac691f100,same_name_multiple_coordinates,
train,nearest_category,3fb6d612d9d85988,duplicate_candidate_names,
train,nearest_category,3fb6d612d9d85988,same_name_multiple_coordinates,
train,nearest_category,f47e914e39ff1f81,duplicate_candidate_names,
train,nearest_category,f47e914e39ff1f81,same_name_multiple_coordinates,
train,nearest_category,2f27483f8f909c7b,duplicate_candidate_names,
train,nearest_category,2f27483f8f909c7b,same_name_multiple_coordinates,
train,nearest_category,a149f7b91a7b538c,duplicate_candidate_names,
train,nearest_category,a149f7b91a7b538c,same_name_multiple_coordinates,
train,nearest_category,a149f7b91a7b538c,repeated_name_gold_answer,صيدلية النهدي
train,nearest_category,a33606b40ea4ec3d,duplicate_candidate_names,
train,nearest_category,a33606b40ea4ec3d,same_name_multiple_coordinates,
train,nearest_category,a634642d9332e8c6,duplicate_candidate_names,
train,nearest_category,a634642d9332e8c6,same_name_multiple_coordinates,
train,nearest_category,15b3d1d746c31806,duplicate_candidate_names,
train,nearest_category,15b3d1d746c31806,same_name_multiple_coordinates,
train,nearest_category,48e20c3639f40112,duplicate_candidate_names,
train,nearest_category,48e20c3639f40112,same_name_multiple_coordinates,
train,nearest_category,8e2f9a02da74d6fa,duplicate_candidate_names,
train,nearest_category,8e2f9a02da74d6fa,same_name_multiple_coordinates,
train,nearest_category,30313dccf4125bad,duplicate_candidate_names,
train,nearest_category,30313dccf4125bad,same_name_multiple_coordinates,
train,nearest_category,71ef4557fbba5928,duplicate_candidate_names,
train,nearest_category,71ef4557fbba5928,same_name_multiple_coordinates,
train,nearest_category,6c2cfbc2a5dab4c7,multiline_candidate_names,4
train,nearest_category,6c2cfbc2a5dab4c7,duplicate_candidate_names,
train,nearest_category,6c2cfbc2a5dab4c7,same_name_multiple_coordinates,
train,nearest_category,0b2d4d104df36edd,multiline_candidate_names,4
train,nearest_category,0b2d4d104df36edd,duplicate_candidate_names,
train,nearest_category,0b2d4d104df36edd,same_name_multiple_coordinates,
train,nearest_category,991466063e4365e8,multiline_candidate_names,4
train,nearest_category,991466063e4365e8,duplicate_candidate_names,
train,nearest_category,991466063e4365e8,same_name_multiple_coordinates,
train,nearest_category,991466063e4365e8,repeated_name_gold_answer,صيدلية النحاس
train,nearest_category,797c649d056212ef,multiline_candidate_names,4
train,nearest_category,797c649d056212ef,duplicate_candidate_names,
train,nearest_category,797c649d056212ef,same_name_multiple_coordinates,
train,nearest_category,0c85ee020fe92e2f,multiline_candidate_names,4
train,nearest_category,0c85ee020fe92e2f,duplicate_candidate_names,
train,nearest_category,0c85ee020fe92e2f,same_name_multiple_coordinates,
train,nearest_category,abf320a3c42de0e6,multiline_candidate_names,4
train,nearest_category,abf320a3c42de0e6,duplicate_candidate_names,
train,nearest_category,abf320a3c42de0e6,same_name_multiple_coordinates,
train,nearest_category,e0c7c96bdfc632fb,multiline_candidate_names,4
train,nearest_category,e0c7c96bdfc632fb,duplicate_candidate_names,
train,nearest_category,e0c7c96bdfc632fb,same_name_multiple_coordinates,
train,nearest_category,1de50415e07c97ac,multiline_candidate_names,4
train,nearest_category,1de50415e07c97ac,duplicate_candidate_names,
train,nearest_category,1de50415e07c97ac,same_name_multiple_coordinates,
train,nearest_category,2f18a31c4777f206,multiline_candidate_names,4
train,nearest_category,2f18a31c4777f206,duplicate_candidate_names,
train,nearest_category,2f18a31c4777f206,same_name_multiple_coordinates,
train,nearest_category,2f18a31c4777f206,repeated_name_gold_answer,الدريس
train,nearest_category,028cdc82cdd7ced3,multiline_candidate_names,1
train,nearest_category,028cdc82cdd7ced3,duplicate_candidate_names,
train,nearest_category,028cdc82cdd7ced3,same_name_multiple_coordinates,
train,nearest_category,b08abe4ce8e7a01a,multiline_candidate_names,1
train,nearest_category,b08abe4ce8e7a01a,duplicate_candidate_names,
train,nearest_category,b08abe4ce8e7a01a,same_name_multiple_coordinates,
train,nearest_category,c8a119f69954cedb,multiline_candidate_names,1
train,nearest_category,c8a119f69954cedb,duplicate_candidate_names,
train,nearest_category,c8a119f69954cedb,same_name_multiple_coordinates,
train,nearest_category,731ecad4f4c9d07d,multiline_candidate_names,1
train,nearest_category,731ecad4f4c9d07d,duplicate_candidate_names,
train,nearest_category,731ecad4f4c9d07d,same_name_multiple_coordinates,
train,nearest_category,d75752deffcdc8b6,multiline_candidate_names,1
train,nearest_category,d75752deffcdc8b6,duplicate_candidate_names,
train,nearest_category,d75752deffcdc8b6,same_name_multiple_coordinates,
train,nearest_category,a947913f38b5940f,multiline_candidate_names,1
train,nearest_category,a947913f38b5940f,duplicate_candidate_names,
train,nearest_category,a947913f38b5940f,same_name_multiple_coordinates,
train,nearest_category,a49211306e627b54,multiline_candidate_names,1
train,nearest_category,a49211306e627b54,duplicate_candidate_names,
train,nearest_category,a49211306e627b54,same_name_multiple_coordinates,
train,nearest_category,06c817d8cb837af8,multiline_candidate_names,1
train,nearest_category,06c817d8cb837af8,duplicate_candidate_names,
train,nearest_category,06c817d8cb837af8,same_name_multiple_coordinates,
train,nearest_category,eebd56866e1a1e5f,multiline_candidate_names,1
train,nearest_category,eebd56866e1a1e5f,duplicate_candidate_names,
train,nearest_category,eebd56866e1a1e5f,same_name_multiple_coordinates,
train,nearest_category,ab6bb6d8f5a2d96e,multiline_candidate_names,1
train,nearest_category,ab6bb6d8f5a2d96e,duplicate_candidate_names,
train,nearest_category,ab6bb6d8f5a2d96e,same_name_multiple_coordinates,
train,nearest_category,f30bf96a499777c3,multiline_candidate_names,1
train,nearest_category,f30bf96a499777c3,duplicate_candidate_names,
train,nearest_category,f30bf96a499777c3,same_name_multiple_coordinates,
train,nearest_category,f1242c2d7a54799a,multiline_candidate_names,1
train,nearest_category,f1242c2d7a54799a,duplicate_candidate_names,
train,nearest_category,f1242c2d7a54799a,same_name_multiple_coordinates,
train,nearest_category,c806b4ddcdee295f,multiline_candidate_names,1
train,nearest_category,c806b4ddcdee295f,duplicate_candidate_names,
train,nearest_category,c806b4ddcdee295f,same_name_multiple_coordinates,
train,nearest_category,4f7e29484dcda61b,multiline_candidate_names,1
train,nearest_category,4f7e29484dcda61b,duplicate_candidate_names,
train,nearest_category,4f7e29484dcda61b,same_name_multiple_coordinates,
train,nearest_category,77d2a19105be7c81,multiline_candidate_names,1
train,nearest_category,77d2a19105be7c81,duplicate_candidate_names,
train,nearest_category,77d2a19105be7c81,same_name_multiple_coordinates,
train,nearest_category,1d02fdea2bb4a502,multiline_candidate_names,1
train,nearest_category,1d02fdea2bb4a502,duplicate_candidate_names,
train,nearest_category,1d02fdea2bb4a502,same_name_multiple_coordinates,
train,nearest_category,1d02fdea2bb4a502,repeated_name_gold_answer,ستاربكس
train,nearest_category,c9664c07edd01236,multiline_candidate_names,1
train,nearest_category,c9664c07edd01236,duplicate_candidate_names,
train,nearest_category,c9664c07edd01236,same_name_multiple_coordinates,
train,nearest_category,dd53c9828186a715,multiline_candidate_names,1
train,nearest_category,dd53c9828186a715,duplicate_candidate_names,
train,nearest_category,dd53c9828186a715,same_name_multiple_coordinates,
train,nearest_category,dd53c9828186a715,repeated_name_gold_answer,Naft Station
train,nearest_category,28e6416d9a4a6602,multiline_candidate_names,2
train,nearest_category,28e6416d9a4a6602,duplicate_candidate_names,
train,nearest_category,28e6416d9a4a6602,same_name_multiple_coordinates,
train,nearest_category,f1d024c5ce554c0e,multiline_candidate_names,2
train,nearest_category,f1d024c5ce554c0e,duplicate_candidate_names,
train,nearest_category,f1d024c5ce554c0e,same_name_multiple_coordinates,
train,nearest_category,4b2c8da50cee3430,multiline_candidate_names,2
train,nearest_category,4b2c8da50cee3430,duplicate_candidate_names,
train,nearest_category,4b2c8da50cee3430,same_name_multiple_coordinates,
train,nearest_category,324c44a80c2fe9e0,multiline_candidate_names,2
train,nearest_category,324c44a80c2fe9e0,duplicate_candidate_names,
train,nearest_category,324c44a80c2fe9e0,same_name_multiple_coordinates,
train,nearest_category,77a9cf83f58189ee,multiline_candidate_names,2
train,nearest_category,77a9cf83f58189ee,duplicate_candidate_names,
train,nearest_category,77a9cf83f58189ee,same_name_multiple_coordinates,
train,nearest_category,bdeff55935ebf1ec,multiline_candidate_names,2
train,nearest_category,bdeff55935ebf1ec,duplicate_candidate_names,
train,nearest_category,bdeff55935ebf1ec,same_name_multiple_coordinates,
train,nearest_category,5fe029d0e6187298,multiline_candidate_names,2
train,nearest_category,5fe029d0e6187298,duplicate_candidate_names,
train,nearest_category,5fe029d0e6187298,same_name_multiple_coordinates,
train,nearest_category,8af22e80929af879,multiline_candidate_names,2
train,nearest_category,8af22e80929af879,duplicate_candidate_names,
train,nearest_category,8af22e80929af879,same_name_multiple_coordinates,
train,nearest_category,8af22e80929af879,repeated_name_gold_answer,مصرف الراجحي
train,nearest_category,082f5d1dff5c14cc,multiline_candidate_names,2
train,nearest_category,082f5d1dff5c14cc,duplicate_candidate_names,
train,nearest_category,082f5d1dff5c14cc,same_name_multiple_coordinates,
train,nearest_category,00b6a4ff2322dcb2,multiline_candidate_names,1
train,nearest_category,00b6a4ff2322dcb2,duplicate_candidate_names,
train,nearest_category,00b6a4ff2322dcb2,same_name_multiple_coordinates,
train,nearest_category,637ae1b4cdbe8926,multiline_candidate_names,1
train,nearest_category,637ae1b4cdbe8926,duplicate_candidate_names,
train,nearest_category,637ae1b4cdbe8926,same_name_multiple_coordinates,
train,nearest_category,ef956d5d4a3df0f6,multiline_candidate_names,1
train,nearest_category,ef956d5d4a3df0f6,duplicate_candidate_names,
train,nearest_category,ef956d5d4a3df0f6,same_name_multiple_coordinates,
train,nearest_category,0f5cf23d83b27071,multiline_candidate_names,1
train,nearest_category,0f5cf23d83b27071,duplicate_candidate_names,
train,nearest_category,0f5cf23d83b27071,same_name_multiple_coordinates,
train,nearest_category,3d33eda5f6d2e423,multiline_candidate_names,1
train,nearest_category,3d33eda5f6d2e423,duplicate_candidate_names,
train,nearest_category,3d33eda5f6d2e423,same_name_multiple_coordinates,
train,nearest_category,fe93e3c5c3e95271,multiline_candidate_names,1
train,nearest_category,fe93e3c5c3e95271,duplicate_candidate_names,
train,nearest_category,fe93e3c5c3e95271,same_name_multiple_coordinates,
train,nearest_category,fc9c838a15952588,multiline_candidate_names,1
train,nearest_category,fc9c838a15952588,duplicate_candidate_names,
train,nearest_category,fc9c838a15952588,same_name_multiple_coordinates,
train,nearest_category,fc9c838a15952588,repeated_name_gold_answer,ستاربكس
train,nearest_category,1640adfeca3c17ee,multiline_candidate_names,1
train,nearest_category,1640adfeca3c17ee,duplicate_candidate_names,
train,nearest_category,1640adfeca3c17ee,same_name_multiple_coordinates,
train,nearest_category,160285899d5be05a,multiline_candidate_names,1
train,nearest_category,160285899d5be05a,duplicate_candidate_names,
train,nearest_category,160285899d5be05a,same_name_multiple_coordinates,
train,nearest_category,160285899d5be05a,repeated_name_gold_answer,Naft Station
train,nearest_category,90e5c39c6e833cb2,multiline_candidate_names,2
train,nearest_category,90e5c39c6e833cb2,duplicate_candidate_names,
train,nearest_category,90e5c39c6e833cb2,same_name_multiple_coordinates,
train,nearest_category,186bc28352ba8139,multiline_candidate_names,2
train,nearest_category,186bc28352ba8139,duplicate_candidate_names,
train,nearest_category,186bc28352ba8139,same_name_multiple_coordinates,
train,nearest_category,513da4bc9ea5df58,multiline_candidate_names,2
train,nearest_category,513da4bc9ea5df58,duplicate_candidate_names,
train,nearest_category,513da4bc9ea5df58,same_name_multiple_coordinates,
train,nearest_category,27d98dbb3e4f1ed4,multiline_candidate_names,2
train,nearest_category,27d98dbb3e4f1ed4,duplicate_candidate_names,
train,nearest_category,27d98dbb3e4f1ed4,same_name_multiple_coordinates,
train,nearest_category,179de9f8673e1305,multiline_candidate_names,2
train,nearest_category,179de9f8673e1305,duplicate_candidate_names,
train,nearest_category,179de9f8673e1305,same_name_multiple_coordinates,
train,nearest_category,4f1696c572f777be,multiline_candidate_names,2
train,nearest_category,4f1696c572f777be,duplicate_candidate_names,
train,nearest_category,4f1696c572f777be,same_name_multiple_coordinates,
train,nearest_category,2548f3c2bab682b4,multiline_candidate_names,2
train,nearest_category,2548f3c2bab682b4,duplicate_candidate_names,
train,nearest_category,2548f3c2bab682b4,same_name_multiple_coordinates,
train,nearest_category,09f80cb71986adfe,multiline_candidate_names,2
train,nearest_category,09f80cb71986adfe,duplicate_candidate_names,
train,nearest_category,09f80cb71986adfe,same_name_multiple_coordinates,
train,nearest_category,09f80cb71986adfe,repeated_name_gold_answer,مصرف الراجحي
train,nearest_category,9d4671190f44fe9d,multiline_candidate_names,2
train,nearest_category,9d4671190f44fe9d,duplicate_candidate_names,
train,nearest_category,9d4671190f44fe9d,same_name_multiple_coordinates,
train,nearest_category,eb8ec0716530b7dc,candidate_name_edge_whitespace,
train,nearest_category,eb8ec0716530b7dc,duplicate_candidate_names,
train,nearest_category,eb8ec0716530b7dc,same_name_multiple_coordinates,
train,nearest_category,ff07a1a32fce119f,candidate_name_edge_whitespace,
train,nearest_category,ff07a1a32fce119f,duplicate_candidate_names,
train,nearest_category,ff07a1a32fce119f,same_name_multiple_coordinates,
train,nearest_category,081c37fbb562bfb4,candidate_name_edge_whitespace,
train,nearest_category,081c37fbb562bfb4,duplicate_candidate_names,
train,nearest_category,081c37fbb562bfb4,same_name_multiple_coordinates,
train,nearest_category,b24902c3316dfc3c,candidate_name_edge_whitespace,
